solution_id,method,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,g1,g2,g3,g4,g5,detection_recall,system_MTBF_hours,is_feasible,time_seconds,sensor,algorithm
2493,RandomSearchUniformBaseline,5648972.392638037,0.262,9060.0,10.0,116.89344,0.00010526315789473685,8560.0,-0.138,-4351027.607361963,-299883.10656,-8000.0,0.738,9500.0,False,0.023166894912719727,UAV_YellowScan_Vx20,DL_MobileNetV3_Edge
2494,RandomSearchUniformBaseline,6129264.705882353,0.2519999999999999,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.14800000000000013,-3870735.294117647,-299707.7664,-18500.0,0.7480000000000001,20000.0,False,0.023166894912719727,MMS_Basic_Camera,Traditional_Canny_Optimized
2495,RandomSearchUniformBaseline,9267735.849056603,0.020999999999999908,30060.0,10.0,730.584,4e-05,29560.0,-0.3790000000000001,-732264.1509433966,-299269.416,-23500.0,0.9790000000000001,24999.999999999996,False,0.023166894912719727,MMS_ZF_Profiler9020C,ML_XGBoost_Tuned
2496,RandomSearchUniformBaseline,6048750.0,0.17199999999999993,7560.0,10.0,292.23359999999997,5e-05,7060.0,-0.2280000000000001,-3951250.0,-299707.7664,-18500.0,0.8280000000000001,20000.0,False,0.023166894912719727,MMS_Basic_Camera,DL_YOLOv8_Nano
2497,RandomSearchUniformBaseline,10492592.592592593,0.16299999999999992,26060.0,10.0,657.5255999999999,3.3333333333333335e-05,25560.0,-0.2370000000000001,492592.5925925933,-299342.4744,-28500.0,0.8370000000000001,30000.0,False,0.023166894912719727,MMS_Riegl_VMX2HA,Hybrid_CNN_SVM
2498,RandomSearchUniformBaseline,4996607.142857144,0.16299999999999992,4060.0,10.0,109.5876,5e-05,3560.0,-0.2370000000000001,-5003392.857142856,-299890.4124,-18500.0,0.8370000000000001,20000.0,False,0.023166894912719727,Camera_FLIR_A700,Hybrid_CNN_SVM
2499,RandomSearchUniformBaseline,9366574.074074075,0.03199999999999992,30060.0,10.0,730.584,4e-05,29560.0,-0.3680000000000001,-633425.9259259254,-299269.416,-23500.0,0.9680000000000001,24999.999999999996,False,0.023166894912719727,MMS_ZF_Profiler9020C,ML_RandomForest_Fast
2500,RandomSearchUniformBaseline,8232882.882882883,0.29799999999999993,22560.0,10.0,547.938,3.571428571428572e-05,22060.0,-0.10200000000000009,-1767117.1171171172,-299452.062,-26500.0,0.7020000000000001,27999.999999999996,False,0.023166894912719727,MMS_Leica_TRK300,Edge_TinyYOLO_v4
2501,RandomSearchUniformBaseline,7496920.731707317,0.244,19060.0,10.0,438.3504,3.846153846153846e-05,18560.0,-0.15600000000000003,-2503079.268292683,-299561.6496,-24500.0,0.756,26000.0,False,0.023166894912719727,MMS_Trimble_MX50,DL_MaskRCNN_ResNet50
2502,RandomSearchUniformBaseline,1690923.5019455254,0.3879999999999999,6060.0,10.0,91.323,0.000125,5560.0,-0.012000000000000122,-8309076.498054475,-299908.677,-6500.0,0.6120000000000001,8000.0,False,0.023166894912719727,UAV_DJI_L2,Traditional_Canny_Optimized
